label,L0_x,L0_y,L0_z,L1_x,L1_y,L1_z,L2_x,L2_y,L2_z,L3_x,L3_y,L3_z,L4_x,L4_y,L4_z,L5_x,L5_y,L5_z,L6_x,L6_y,L6_z,L7_x,L7_y,L7_z,L8_x,L8_y,L8_z,L9_x,L9_y,L9_z,L10_x,L10_y,L10_z,L11_x,L11_y,L11_z,L12_x,L12_y,L12_z,L13_x,L13_y,L13_z,L14_x,L14_y,L14_z,L15_x,L15_y,L15_z,L16_x,L16_y,L16_z,L17_x,L17_y,L17_z,L18_x,L18_y,L18_z,L19_x,L19_y,L19_z,L20_x,L20_y,L20_z,R0_x,R0_y,R0_z,R1_x,R1_y,R1_z,R2_x,R2_y,R2_z,R3_x,R3_y,R3_z,R4_x,R4_y,R4_z,R5_x,R5_y,R5_z,R6_x,R6_y,R6_z,R7_x,R7_y,R7_z,R8_x,R8_y,R8_z,R9_x,R9_y,R9_z,R10_x,R10_y,R10_z,R11_x,R11_y,R11_z,R12_x,R12_y,R12_z,R13_x,R13_y,R13_z,R14_x,R14_y,R14_z,R15_x,R15_y,R15_z,R16_x,R16_y,R16_z,R17_x,R17_y,R17_z,R18_x,R18_y,R18_z,R19_x,R19_y,R19_z,R20_x,R20_y,R20_z
book,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1166422506582807,-0.7801820727338863,-0.1741734226248652,-0.3574084703968075,-1.5162922424946823,-0.3310944786003942,-0.600734358165725,-1.957922520099207,-0.4478926089042769,-0.7845521269052271,-2.0690796236732427,-0.5861639093563652,-0.3009176616023097,-1.118097104398956,-0.6522883514537887,-0.5621738397571833,-1.452009406616936,-0.9273926843270904,-0.8035036607553092,-1.6299479615007098,-1.096240456852586,-0.9856785595742612,-1.731056110118456,-1.201713613972384,-0.4201215985586966,-0.5986923758044022,-0.6819569499449111,-0.6615528375095346,-0.7087525508749747,-0.9589240808489042,-0.9451865589618296,-0.7898384746194792,-1.089980168823794,-1.137310003918217,-0.7927356979253145,-1.200058256020343,-0.555826387791421,-0.0674525253251963,-0.698834272221086,-0.8006382251659957,-0.0646506651689261,-0.944033553926202,-1.0561660549768868,-0.1382594115938256,-1.0363393432564116,-1.2462116933199985,-0.1953007029077708,-1.109716178106608,-0.7067120822144387,0.4686669919235554,-0.7178565715829485,-1.0214553822359735,0.6276661225635413,-0.919596494566678,-1.1701184593371168,0.6298902535862027,-0.9948499399672452,-1.2478550678074771,0.5921012180119735,-1.0534964478946702
help,0.0,0.0,0.0,0.144404100944054,-0.685980083209193,-0.022689794305672,0.4232038661564292,-1.169712111429803,-0.0664307395455871,0.7720642223704517,-1.473874919095946,-0.105540477220426,0.977473643820591,-1.764065691405151,-0.1228842420477483,0.7099956517028239,-0.992121333996994,-0.1113004920915481,1.153442696259532,-1.0114128804886195,-0.1701062545800293,1.003853524722501,-0.956423822170051,-0.1768382184709138,0.8092261963607318,-0.9224450780104498,-0.1663910520601883,0.8238731194013762,-0.5512840852913452,-0.1316014454036532,1.1927192799686377,-0.6829475955550963,-0.1318706141629831,1.0642524244113425,-0.6623588224955281,-0.1036723697965604,0.9079772811694592,-0.6064959965478129,-0.0989758807763942,0.8870724481773113,-0.1478339649211514,-0.1482422861325882,1.1892084831689984,-0.3384016108479393,-0.1433265640963843,1.068931952539344,-0.3237163310193605,-0.0702135039514257,0.9202947964788452,-0.25032867223228,-0.0359224396460685,0.9207619821558868,0.1973913185003244,-0.163541945811907,1.140129438735368,-0.0398388942202244,-0.1365990232226085,1.0222958519292575,-0.0384423235715315,-0.0488829196030777,0.9093634954854098,0.0492581706332843,0.0102620974373433,0.0,0.0,0.0,-0.4546112370377835,0.1078104636760652,0.2982836085303145,-0.7936063386094897,0.2607714119521921,0.298080623930493,-1.0604742670522669,0.3821173407460166,0.2243909559569676,-1.3166047871350823,0.5259107221343858,0.1112509701148281,-0.949795577521604,0.1348086638988421,-0.17564245668217,-1.3816889292414092,0.2351376677431024,-0.4035211281601698,-1.6833883875891449,0.3121725801825234,-0.5494358442687676,-1.928747183038381,0.3711724981947851,-0.6575639895673889,-0.8605532909717402,0.1699874540054821,-0.480158618456903,-1.3415496449558804,0.3276466586680776,-0.7851235327332283,-1.7067091125197769,0.4803300036561346,-0.963546259712966,-1.9886193490203536,0.6195618815693169,-1.0958246106157057,-0.7131915293103385,0.2379183102724971,-0.7455838228925277,-1.1649166140819331,0.3878455975241988,-1.0273279199713927,-1.5112487398263377,0.5411830004437417,-1.1732221487524577,-1.792468809480652,0.6750308086812936,-1.2755268992456663,-0.538622596685325,0.3176647205108895,-0.9688752056729536,-0.8777201348946954,0.4738601056212636,-1.2190730438625483,-1.1247947440248072,0.613518119947129,-1.3377335962000056,-1.3238444965019998,0.750746849410788,-1.429614266398708
thankyou,0.0,0.0,0.0,-0.128926823186484,-0.4594324117357976,0.0337101050999514,-0.1374136431409989,-0.9421871729135962,0.0078557866790046,-0.0844879795117094,-1.3243534697119144,-0.0261276197720702,-0.088489554107292,-1.618929809141956,-0.066463935124744,-0.0286406047828237,-1.1035502390441314,-0.1321571389828689,0.3065455502796559,-1.6026328450893923,-0.2148966250419452,0.4939009983103645,-1.8414731737292764,-0.2444978644244826,0.6273864087911651,-2.0039139802997736,-0.2524273097957139,0.1360981204263174,-0.9705585355915226,-0.1987295413542306,0.4646966256505477,-1.5256990849222591,-0.2638999426663763,0.6498359892020937,-1.827194270930338,-0.283055649906907,0.772652078135419,-2.0550692082099062,-0.2943809716402483,0.3077749927228074,-0.7975479981015982,-0.2560342613527834,0.604965779144204,-1.330122391945164,-0.3092065613654389,0.7723313036706596,-1.6356764750614807,-0.3266236787271769,0.8771681961598187,-1.8786474987042423,-0.3383238163513503,0.4767428455323155,-0.5985516408846663,-0.306376793067076,0.7082702111940187,-1.0295995655962056,-0.3496995847909049,0.8346016948933663,-1.2910975341373978,-0.3534992036821778,0.9265369689280656,-1.5231545057746123,-0.350517829883172,0.0,0.0,0.0,0.1432860417203527,-0.4423193208993238,0.0719607394873343,0.1538428098399143,-0.8634031840488852,0.0719130819694709,0.1404304219809333,-1.240369850742409,0.0576502926380384,0.2335249877375224,-1.47486033424156,0.028962151074105,-0.0665040972992974,-1.0830049396091048,-0.0523817900877668,-0.3535757864833218,-1.4973524690143944,-0.0948736395617532,-0.5233514900488174,-1.7156461225568311,-0.1083979874671665,-0.6518124890885897,-1.88403267013937,-0.1154447974884881,-0.2202552957247927,-0.9677009062691524,-0.1226481174378355,-0.5247134010014636,-1.4476142822424218,-0.1761427446916385,-0.6970385582782643,-1.7165448679941988,-0.1881042389032756,-0.8134998242806551,-1.915426437440403,-0.1909195870822673,-0.3779900581445621,-0.8051206152086604,-0.1806864814087225,-0.6464387474227221,-1.260489283938078,-0.2206778650130129,-0.7939828468177274,-1.53083082169706,-0.220749659924917,-0.8958094447888323,-1.7502057623799443,-0.2168518326354012,-0.5338769263835219,-0.5956502647322797,-0.2286571042689415,-0.7383648419418697,-1.00014360723714,-0.2564357327551101,-0.8399326121250248,-1.2251977744882483,-0.2425197162538035,-0.916794929385496,-1.4312580688583911,-0.2257059353568159
book,0.0,0.0,0.0,-0.2871130828752224,-0.327364908377089,-0.3613290243225016,-0.5880277555605544,-0.3657294574876866,-0.6020489124429103,-0.8580959329276516,-0.337050711599658,-0.7964749714811865,-1.137891036135235,-0.3031827948727401,-1.014499790315358,-0.7078505039528242,0.2983524818179609,-0.6472433828854379,-0.9077792728106808,0.508767350397281,-0.9537116651204866,-1.0134429163880916,0.6857423131708623,-1.1800467775697518,-1.090138445125273,0.8855569457830712,-1.3423064731020715,-0.505473176930984,0.5931130288464203,-0.6266688139806571,-0.6639223164091609,1.025717933912663,-0.908326142352064,-0.7092211459851172,1.2711239541540107,-1.108172498126666,-0.7497339742251928,1.519447833945858,-1.2680103232347937,-0.2461227287250472,0.7309741716262107,-0.6216298665827307,-0.3477612233217553,1.1687934246443532,-0.8855707319183115,-0.36286698758581,1.4832109187320697,-1.0471496383148269,-0.3741050437491879,1.7776820968083282,-1.1732908349882176,0.0503122641660321,0.744945119483171,-0.6374877970979748,0.022739968471106,1.04989534768925,-0.8718232729011746,0.0245241865464518,1.236753502251403,-0.9880936145713692,0.0285273475151253,1.4216478419987344,-1.0792951048169843,0.0,0.0,0.0,0.3069017856300042,-0.0322560163040582,-0.284857137864233,0.639299126113648,0.1442864296772625,-0.4822262991299891,0.9117626990821884,0.3392631515328204,-0.6460931575450848,1.1900408083388052,0.5346136740731281,-0.8160648189514614,0.4611361367562518,0.7864579189474086,-0.4511883875615701,0.5714476381521307,1.244392633710078,-0.6923974793799074,0.6172134712246271,1.503979122138865,-0.8674970007740225,0.649108696884746,1.723886255367978,-0.987038967465899,0.1720454143138561,0.8746694861411819,-0.4531596467329085,0.1879328953699257,1.381745028953426,-0.6637258879781692,0.1703280889268734,1.631225571535091,-0.7981342855110445,0.1454557467598625,1.856478879583104,-0.9010483887634114,-0.1030420617635089,0.8195741845353008,-0.4770646447679503,-0.152603970890047,1.2572287842189882,-0.6904040079437707,-0.2041027895070031,1.4786666598107778,-0.7705537922880092,-0.2405962712984536,1.6896844446675827,-0.8262853959508465,-0.3648504113082704,0.669468141480865,-0.5210226771391693,-0.4632542348638108,1.0027314429735767,-0.7027527578993911,-0.5327859219982907,1.191284695167514,-0.7507940788414464,-0.5784083273038033,1.3763607759663006,-0.7839512784601814
deaf,0.0,0.0,0.0,-0.0122091805028212,-0.4754331860703338,0.019336851223891,0.1285099533821829,-0.9181061106139252,-0.0277183749304388,0.360225778315119,-1.1450887103868157,-0.0866890674678135,0.555960192990348,-1.250383765001743,-0.1408239754138368,0.0579154555508315,-1.1337933929773247,-0.1057411805597397,0.3238047402022767,-1.5959242235711468,-0.1777339973096467,0.4942057898757946,-1.824203459306047,-0.2093184159517901,0.6240127595209003,-2.007256359744823,-0.2320316265087115,0.206937128812466,-0.9636574130399912,-0.1689420463115218,0.5871326982063726,-1.1586182956586937,-0.2777981792513921,0.5536122151550498,-0.9534931105450092,-0.2779142661050081,0.4315915263975208,-0.8323672698351734,-0.2584538880988447,0.3696412683129027,-0.7599127202395778,-0.2228760721847901,0.6632761666556116,-0.8964764962014546,-0.2819122269878722,0.6120446897967604,-0.7250425492489166,-0.2038533254539701,0.5017330858417908,-0.6409652431579552,-0.1435147945219763,0.5155102470078669,-0.554550987958165,-0.2783887152624666,0.7257318446532701,-0.6822225679781978,-0.2704559709858684,0.6745927809162163,-0.5431172410164343,-0.1828987332772214,0.5842271992329876,-0.4682953182389903,-0.1174216001810007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,0.0,0.0,0.0,0.0165698347377506,-0.5736660196093544,-0.04959187990871,0.2111744191452577,-0.9764615924469598,-0.084687223637893,0.4744907382072473,-1.019689441367058,-0.1123444656361318,0.6259219413861953,-0.8470179578532885,-0.1296887959780389,0.8090181595747725,-0.7532017038763091,-0.0685357979970518,0.6952442652209273,-0.6964510318965058,-0.0855580973849577,0.548756269969832,-0.6239170216898531,-0.1129258208194878,0.441195507309218,-0.5907955787570458,-0.1471407370996308,0.9031006058497016,-0.4210560253784979,-0.0843867241120525,0.7630351355962758,-0.3792129698300591,-0.0812602163613484,0.619457029079935,-0.3414263797137546,-0.1046184249310254,0.4997425534270971,-0.3142243244256447,-0.1377852355300587,0.9004840372903951,-0.1005278604192377,-0.0974914228645777,0.7581173600535777,-0.0669448196958772,-0.1118755560348467,0.6228649686906308,-0.0583190023976608,-0.1140952734174724,0.5121603393518415,-0.0565628962027463,-0.1288680717154506,0.8346247565675268,0.2067703777826795,-0.118228234695579,0.7084729203590125,0.2604331343316471,-0.1533399737032647,0.5848143056418059,0.2526987221330941,-0.1493526128301673,0.4970526548239284,0.2274630140905088,-0.1393808130397197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eat,0.0,0.0,0.0,0.0483721661607441,-0.5879165600431949,0.0165391146527013,0.1708863623404323,-1.0458281557107936,-0.0252219149501869,0.3539122704732786,-1.3407133902869874,-0.081717105302919,0.536641935397955,-1.5077368927745018,-0.1354306596670346,0.0911069789468842,-1.1067023454492544,-0.0559334734674761,0.2251578544569764,-1.530901529932154,-0.1677368835933751,0.413471654426869,-1.795799636380782,-0.2531698082898935,0.5837775580229282,-1.9867613365723105,-0.3048864292845868,0.2168333873548723,-0.9684434323770582,-0.1228845002998916,0.4140415683629426,-1.3858468174360528,-0.2096396245042874,0.6256496736800481,-1.6654219789368427,-0.2713793947177879,0.797436463791698,-1.8761744719180045,-0.3133601095431976,0.3715639500417376,-0.7766346875063297,-0.1905451391830231,0.5707234148731437,-1.1681176156635942,-0.2607821095205216,0.7734206628891033,-1.444042955391646,-0.2892889483970294,0.921946594467366,-1.648854766996957,-0.3035480006576856,0.5392596840583586,-0.5346481428161609,-0.2573458201158528,0.7123764381168096,-0.871611775861838,-0.2981238295305627,0.8562224519615563,-1.0964432355494125,-0.2942572625184769,0.9693952660887368,-1.2741852061483248,-0.2858516292259252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,0.0,0.0,0.0,0.0675621383103719,-0.5712764572106185,-0.0426872946357451,0.3096850010800843,-0.9695871058257816,-0.0719898163286199,0.5789069715839031,-1.0041403784595233,-0.0988998394373692,0.6972320721518056,-0.7990798290600258,-0.1181038411345831,0.8983956651287046,-0.636950987017854,-0.0194709393805356,0.8467751307061699,-0.6547409147035596,-0.0532050324868438,0.7007357498216639,-0.6123203402147789,-0.1131908381538533,0.6005718389892546,-0.5853839834024981,-0.1661867149983273,0.9572333611190916,-0.2864049279081269,-0.0409452027786856,0.8653559328979351,-0.3225364959535248,-0.042672670796284,0.7253430848216128,-0.3108270635832398,-0.0763280916260262,0.6119821032194198,-0.2820844737287355,-0.1111474668735785,0.92889786441918,0.0343339690043322,-0.0649977661050186,0.8245037247194791,-0.0085550000472621,-0.0779965314060211,0.6943172333609133,-0.0243301835627817,-0.0783820800295999,0.5873488662159974,-0.0185704413903756,-0.0863839778683136,0.8464923671682502,0.3231179959315065,-0.0975708373185194,0.7567130012284529,0.2910664251332536,-0.1150712966247809,0.6283962028206209,0.2619353052266457,-0.094002951010363,0.539207402560021,0.253342315574289,-0.0702688103212632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
again,0.0,0.0,0.0,0.4469747478126976,-0.020653629146807,-0.0554009013864191,0.7867735389910471,-0.2487632013372967,-0.1059082390505934,1.0407393163859415,-0.4555550460158424,-0.1604327440964826,1.258013092470191,-0.6835851473908795,-0.2085795037134888,0.7673611278210595,-0.794524280874601,-0.1170377212552489,1.0428132071849183,-0.3264471275454816,-0.2925474146625392,1.11376917098828,0.0393027805063514,-0.3983688436614046,1.1554311439376754,0.3088859189001546,-0.4528916310894018,0.6107727396721769,-0.7754002878512471,-0.1603466684204765,0.930904133106894,-0.2356563248151278,-0.3413422297394239,0.9992221191466932,0.1469068312660076,-0.4070733061599936,1.023624617562908,0.4272308540969719,-0.4318342732009906,0.4485655807138255,-0.6404942580146206,-0.2158972465216723,0.7616839934180674,-0.1391467398747534,-0.4051408974945875,0.8484972889179787,0.214275417296603,-0.4338446652601697,0.8920070645710528,0.4691503634857485,-0.415443736247108,0.3099962437691698,-0.4393599987684208,-0.2735659485094122,0.5666543960633375,-0.0456561959663323,-0.4194677076976369,0.6716748661951423,0.2196205025170266,-0.445114505178436,0.7462054584425875,0.4121849463414425,-0.4311578858995961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deaf,0.0,0.0,0.0,0.2436882858965925,-0.26663674074796,-0.0041948272025233,0.365323868667791,-0.554544503849943,-0.0490914927498439,0.4293768246889254,-0.7699166160024337,-0.117284577823028,0.4141482699551025,-0.9481876384533028,-0.1813734602266004,0.0506452138205694,-1.0308004158996489,-0.0076594373400261,0.2196552855749327,-1.3001454281318727,-0.109764510579033,0.3621652764577919,-1.4627813540444787,-0.1794252575422514,0.4786696116100157,-1.5842467035380774,-0.2235268449479655,-0.0495157502005471,-0.9963402204576962,-0.069673205612964,0.2686466652014579,-1.0952916493744893,-0.2012073052229127,0.3540868448770038,-0.8378637803088556,-0.2244039084395006,0.3338027198416862,-0.6813406286855923,-0.2134583033511057,-0.0853575042405356,-0.8903522657375479,-0.1403304367056034,0.2425713537893571,-0.9104980558914508,-0.2595728463716901,0.2868399805643798,-0.6654946121399014,-0.2204628086980865,0.2390001981389032,-0.5401794842699874,-0.1674924906714072,-0.0742672781709675,-0.74036210094929,-0.2162719941523537,0.1903357770732749,-0.7369112152722074,-0.2759372525421182,0.2200929120409615,-0.5622147661570976,-0.2361630243474392,0.160965491532792,-0.4721405307010738,-0.1922669049273559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
again,0.0,0.0,0.0,0.3246182743281418,-0.2552084393769463,-0.0354648920426304,0.5133501894166564,-0.650792211466438,-0.0888954800190653,0.6593161059955983,-0.95117429530514,-0.1497892371642273,0.8145601316884473,-1.223596349371329,-0.2107191258224822,0.2891122895435934,-1.069887924888569,-0.1098459565727527,0.5459733984550621,-0.9165987624527504,-0.2672122741769773,0.6777158945317614,-0.656900587769972,-0.3655105275353689,0.7559353113548244,-0.4453863133360156,-0.4136820479993402,0.1352134068323617,-0.9784301375209172,-0.1561787456845041,0.4407790018171406,-0.7887852926572633,-0.3158160713335024,0.5822996233435606,-0.5032647913583354,-0.3775235533240488,0.6614093688986511,-0.2679866628415481,-0.4017910424490342,0.0134534613706089,-0.7945538914812044,-0.2117759785322699,0.2978441644582446,-0.6246278218719538,-0.379887679571026,0.4504347261120303,-0.3707299890511951,-0.4086465228967854,0.5470397105901972,-0.1683112377761179,-0.3963016236449941,-0.0703192095060702,-0.5613449011585302,-0.2667896791110373,0.1657196091752317,-0.4659314233576802,-0.3915045522444855,0.3257968298459227,-0.3064127531850196,-0.4113225562359225,0.4395245169522758,-0.1688686455247775,-0.4004874193612238,0.0,0.0,0.0,0.3937795621684153,-0.186706860409448,-0.5100367143446675,0.7048187884862723,-0.1513706075430877,-0.874901106500654,0.8999242560011765,-0.049313567218358,-1.153651296628573,1.1605553033782787,0.1382109217541895,-1.445502204530341,0.2901212560173008,0.4404652344376202,-0.953943395635272,0.1542153118640289,0.8072938299303394,-1.2949145452377044,0.012387072730958,1.0877505325950478,-1.512423379887953,-0.16464604748811,1.3649757650679557,-1.664454635903444,-0.0981204803327279,0.5183576759876435,-0.8495161511613325,-0.3290587492964141,0.907268214128612,-1.133628928176839,-0.4906143445527637,1.1791604872657977,-1.2713605266694588,-0.6629015443707394,1.419357710693752,-1.4009711902287534,-0.3783185735137145,0.5080109999293193,-0.7609327568068934,-0.5946901924813263,0.8183598353874354,-1.0112684021640737,-0.7231538793428348,1.0490390355255104,-1.087891107896373,-0.8580984209216306,1.260599966885627,-1.16013800795495,-0.5689739368042882,0.4329660187515736,-0.7074778205316056,-0.7703480430835853,0.6822384598880435,-0.907033334853104,-0.8936257600139738,0.8491435507881331,-0.9745287449901796,-1.0050042252999276,1.0234536922869462,-1.041147788220051
thankyou,0.0,0.0,0.0,-0.1518672698882696,-0.5393873497881522,-0.0566992200610382,-0.1518097958716975,-1.0991241570339625,-0.1313213735974275,-0.057089164058233,-1.5420599525943626,-0.1976710258828037,0.0127771034579949,-1.900035341650256,-0.265716326666378,0.0759280500131958,-1.118459391033102,-0.2543075820605321,0.4130917524180817,-1.6398035552087975,-0.3860952989717947,0.625365838430735,-1.8999922869099264,-0.447757023692117,0.7954068797712346,-2.085600866293932,-0.4746863929215817,0.2697133744686609,-0.9163974020144694,-0.2957541161401795,0.6288967333145559,-1.4708165426527815,-0.4103941403429509,0.8518175254924812,-1.797188127599584,-0.4560986257704751,1.0130014756289552,-2.0376785032463407,-0.4837517005054324,0.4510883731125235,-0.6888762514500083,-0.3335113209996871,0.796228169251861,-1.2004827331288996,-0.4285869005603734,1.0117841637726557,-1.512151124253152,-0.4630864913613244,1.162517591136114,-1.7519664340656849,-0.4813244895193526,0.6080643316469746,-0.4612442146203588,-0.370751310482146,0.90242999745708,-0.8799824337619462,-0.4464881781548807,1.08030172123922,-1.13915206788301,-0.4635885766527385,1.222984318337843,-1.3612511644035137,-0.4673644469163827,0.0,0.0,0.0,0.1482234116669676,-0.4491501967623952,-0.010069598053869,0.1745180400438865,-0.924984291722513,-0.0623500109636776,0.130463373848068,-1.3274305954341563,-0.1126822275553397,0.168383769934038,-1.6352267023719036,-0.1765046012776597,-0.041096074133616,-1.1022806081077936,-0.1879688030072147,-0.3327015971439689,-1.5947447623697462,-0.2859490731646989,-0.515467136833529,-1.8573374859020555,-0.3319245216399062,-0.6646755673204412,-2.055070644659646,-0.3555218168721613,-0.2113218929017929,-0.9485448387876474,-0.2358087071965731,-0.5361171760286766,-1.503269182962785,-0.3293964775561631,-0.7238859466303095,-1.813702495707412,-0.3662029379208166,-0.858294345601472,-2.0415943426707703,-0.3873205826267513,-0.3818648552024503,-0.759650685952029,-0.2743994092966359,-0.6707659959609167,-1.283077877958649,-0.3456906325354481,-0.8387124118819356,-1.593717316321376,-0.3626983162677843,-0.9547441639810816,-1.8325918049229029,-0.3707838190324229,-0.552368572316814,-0.5418229311314279,-0.3082573761633528,-0.7644156172644456,-0.9803953127268809,-0.3657184057136889,-0.8703779738172813,-1.239593857985153,-0.368075967470712,-0.9485130183663284,-1.463050291776866,-0.3607215609833945
book,0.0,0.0,0.0,-0.0970164228796253,-0.528816278263954,-0.4155589812645513,-0.3012084260652374,-0.7368006047397738,-0.7341378991786922,-0.4387443329268414,-0.8732717791515853,-0.9934300312302602,-0.6244199452791315,-1.0640094522599426,-1.2697552323260215,-0.4637995033830623,-0.2951515250164768,-0.954753526172302,-0.602675399210335,-0.3428151014163849,-1.4067385599352908,-0.5395390647309836,-0.3610535406635056,-1.7083767598817134,-0.3943863501164174,-0.3908275995877234,-1.9039296253043532,-0.3432128937963782,0.0363590140853544,-0.9385536381191312,-0.3806138220694389,0.0600429327601348,-1.4373438683834652,-0.2877072017643248,0.0144250944083768,-1.7417906011157351,-0.1542748089798067,-0.0815632489778781,-1.9610104961057844,-0.1659394326898014,0.2835479895671856,-0.9296588280179788,-0.0939303876859641,0.3147579819606478,-1.38334705639079,-0.0153464491168709,0.2653138624325852,-1.6378097571731909,0.1130797607029883,0.1476190633047959,-1.8045568126037648,0.037562093478505,0.4535727895272169,-0.937417486305722,0.1464271235356559,0.5024301024098151,-1.3238045083543597,0.2446451884375918,0.41495710322293,-1.5403119947334922,0.3441055010880706,0.2839669831670702,-1.6980505080951922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
help,0.0,0.0,0.0,0.1574356292612768,-0.6180805932426311,-0.0478231163755829,0.3761805082349204,-1.15222352185275,-0.1438761535171753,0.6162104847882096,-1.551985800095153,-0.2379796145675586,0.7587895784204431,-1.8877463787176076,-0.3082400586942024,0.7729051857684772,-0.8933956543362588,-0.1936507409573263,1.2259554638334118,-0.8807721657147999,-0.2835426845018357,1.0848284664859815,-0.8201494548112906,-0.304621191881245,0.8993699444691419,-0.8051855085265517,-0.3029891870240533,0.8526801743845537,-0.4719104261597817,-0.2241362752729251,1.276832539129373,-0.5331433937822754,-0.2645327301839672,1.126716911846542,-0.5120012823621227,-0.2366011493134512,0.9449579001524694,-0.4845684640685823,-0.2247168572327324,0.8810280356844189,-0.0819875112945469,-0.2501543900437665,1.2697410413483936,-0.175184727006762,-0.2579528654446789,1.1347309782211874,-0.1765639619232112,-0.1693893697918167,0.9561022687891252,-0.1354243125031536,-0.1222453920280376,0.8848411139616159,0.271198222745546,-0.2784965216350875,1.2035552110385817,0.1295030435538146,-0.2558539321001477,1.094963038130237,0.0842451874970678,-0.1600881286686014,0.9588450033030362,0.1165686113462812,-0.0939747000676894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
